movie_id,title,user_id,rating
142,Brokeback Mountain,10,2
9603,Clueless,41,3
10712,Far from Heaven,23,5
243938,Hot Tub Time Machine 2,84,5
10876,Quills,92,2
86838,Seven Psychopaths,8,2
25208,The Caveman's Valentine,85,4
613,Downfall,35,4
1913,The Sea Inside,65,5
97370,Under the Skin,67,1
801,"Good Morning, Vietnam",93,4
70829,The Last Godfather,100,1
54518,Justin Bieber: Never Say Never,26,1
44214,Black Swan,3,3
240,The Godfather: Part II,20,2
9816,Save the Last Dance,15,2
10131,A Nightmare on Elm Street 4: The Dream Master,21,2
339984,Miracles from Heaven,27,1
8859,"Dude, Where’s My Car?",19,1
11967,Young Guns,20,2
239563,St. Vincent,25,3
222899,About Last Night,31,5
4951,10 Things I Hate About You,39,3
10985,The New Guy,47,3
9644,National Lampoon's Loaded Weapon 1,91,1
332567,The Shallows,53,4
1954,The Butterfly Effect,17,3
15489,Snow Day,8,4
15250,This Christmas,73,1
22345,Baby Geniuses,6,3
9448,The Big Hit,34,4
38223,Harriet the Spy,42,2
11186,Child's Play 2,77,4
136835,No Good Deed,81,2
5876,The Mist,89,4
264660,Ex Machina,39,3
492,Being John Malkovich,59,4
25462,Two Can Play That Game,50,3
238603,Earth to Echo,24,3
10691,Crazy/Beautiful,8,1
1251,Letters from Iwo Jima,39,4
5172,The Astronaut Farmer,54,3
58680,Woo,73,1
264644,Room,1,4
14577,Dirty Work,94,1
11592,Serial Mom,87,1
16406,Dick,90,2
19052,Light It Up,100,1
3682,54,40,5
9683,Bubble Boy,43,5
2084,Birthday Girl,47,5
107811,21 & Over,42,4
2266,"Paris, je t'aime",49,5
13074,Resurrecting the Champ,19,3
144340,Admission,99,4
48217,The Widow of Saint-Pierre,47,2
28211,Chloe,12,5
47502,Faithful,67,5
9950,Find Me Guilty,60,2
84892,The Perks of Being a Wallflower,93,1
24227,Excessive Force,73,5
9672,Infamous,60,3
44853,The Claim,27,2
157544,The Vatican Tapes,85,3
59678,Attack the Block,13,2
79777,In the Land of Blood and Honey,59,1
158011,The Call,66,4
407887,Operation Chromite,29,2
17043,The Crocodile Hunter: Collision Course,86,3
8952,I Love You Phillip Morris,33,3
62204,Quest for Fire,24,4
13435,Antwone Fisher,47,2
17187,The Emperor's Club,43,5
319,True Romance,68,2
59457,Womb,19,5
9504,Glengarry Glen Ross,84,1
37414,The Killer Inside Me,46,5
6217,Cat People,62,1
26688,Sorority Row,42,2
43867,The Prisoner of Zenda,73,4
6615,Lars and the Real Girl,26,2
14574,The Boy in the Striped Pyjamas,38,1
16,Dancer in the Dark,58,1
39780,Oscar and Lucinda,81,5
21612,The Funeral,38,1
36691,Solitary Man,76,2
23631,Machete,36,5
45324,Casino Jack,90,4
12144,The Land Before Time,33,2
11658,Tae Guk Gi: The Brotherhood of War,55,5
56601,The Perfect Game,74,1
9552,The Exorcist,83,4
578,Jaws,28,5
2105,American Pie,27,4
126319,Ernest & Celestine,12,1
10136,The Golden Child,84,2
67660,Think Like a Man,26,5
10611,Barbershop,82,5
154,Star Trek II: The Wrath of Khan,39,3
3049,Ace Ventura: Pet Detective,11,3
860,WarGames,15,4
9281,Witness,88,4
75674,Act of Valor,39,4
9762,Step Up,46,1
3179,Beavis and Butt-Head Do America,48,5
184,Jackie Brown,26,5
13335,Harold & Kumar Escape from Guantanamo Bay,30,3
76726,Chronicle,82,3
10269,Yentl,70,5
36819,Time Bandits,22,5
17130,Crossroads,18,5
57214,Project X,70,2
11202,Patton,89,2
9357,One Hour Photo,55,2
13812,Quarantine,84,1
9030,The Eye,57,5
19084,Johnson Family Vacation,60,2
8386,How High,90,2
10437,The Muppet Christmas Carol,59,1
1360,Frida,83,1
101267,Katy Perry: Part of Me,70,2
222935,The Fault in Our Stars,8,2
10220,Rounders,41,5
284296,Top Five,46,5
31915,Prophecy,71,4
11601,Stir of Echoes,31,2
205220,Philomena,28,1
11354,The Upside of Anger,2,4
16241,The Boys from Brazil,46,5
14191,Aquamarine,70,2
286565,Paper Towns,18,5
26710,My Baby's Daddy,38,5
129670,Nebraska,18,5
9059,Tales from the Crypt: Demon Knight,36,5
34549,Max Keeble's Big Move,50,5
57157,Young Adult,32,1
1948,Crank,86,1
28353,Def Jam's How to Be a Player,79,3
46889,Living Out Loud,97,4
38093,Just Wright,55,3
14976,Rachel Getting Married,65,3
11027,The Postman Always Rings Twice,78,5
3635,Girl with a Pearl Earring,33,5
387,Das Boot,12,3
6020,Sorority Boys,82,3
122906,About Time,84,5
9550,House of Flying Daggers,49,4
60599,Arbitrage,17,2
227719,Project Almanac,29,4
14299,Cadillac Records,10,1
19419,Screwed,55,5
12088,Fortress,99,2
14799,For Your Consideration,2,1
9466,Celebrity,70,3
7510,Running with Scissors,29,3
31246,From Justin to Kelly,50,4
61752,Girl 6,56,2
10944,In the Cut,60,5
10362,Two Lovers,14,5
14778,Last Orders,20,2
72710,The Host,8,1
1255,The Host,8,1
45226,The Pursuit of D.B. Cooper,50,2
10212,Ravenous,94,4
8669,Charlie Bartlett,15,1
179144,The Great Beauty,100,2
16857,The Dangerous Lives of Altar Boys,15,5
86825,Stoker,66,1
844,2046,22,4
8060,Married Life,59,1
15907,Duma,46,1
38448,Ondine,71,3
327,Brother,65,3
9260,Welcome to Collinwood,21,3
61337,Critical Care,60,4
13079,The Life Before Her Eyes,95,4
89325,Darling Companion,7,2
4170,Trade,33,4
41508,Fateless,35,3
12479,Breakfast of Champions,17,5
44555,"A Woman, a Gun and a Noodle Shop",56,1
10133,Cypher,17,1
21345,City of Life and Death,10,4
173931,Legend of a Rabbit,93,2
61984,Space Battleship Yamato,81,5
50601,5 Days of War,5,4
26466,Triangle,56,4
345003,10 Days in a Madhouse,73,3
236751,Heaven is for Real,97,3
107,Snatch,19,4
357837,Dancin' It's On,4,5
8913,Pet Sematary,52,2
13889,Madadayo,100,5
18530,The Cry of the Owl,52,4
358451,A Tale of Three Cities,82,4
927,Gremlins,34,2
11,Star Wars,74,3
291870,Dirty Grandpa,26,5
907,Doctor Zhivago,66,2
206563,Trash,73,1
11887,High School Musical 3: Senior Year,1,1
45317,The Fighter,64,3
12094,Jackass Number Two,4,3
10377,My Cousin Vinny,17,3
249164,If I Stay,23,2
256092,Drive Hard,55,5
9942,Major League,30,4
10748,St. Trinian's,85,2
1817,Phone Booth,64,3
10229,A Walk to Remember,32,1
687,Dead Man Walking,28,5
796,Cruel Intentions,12,5
22804,Saw VI,99,3
10156,History of the World: Part I,3,5
12837,The Secret Life of Bees,70,2
17708,Corky Romano,68,2
13937,Raising Cain,100,2
28932,F.I.S.T.,84,2
31909,Invaders from Mars,68,1
167073,Brooklyn,19,2
3175,Barry Lyndon,87,4
14369,Out Cold,86,2
16888,The Ladies Man,22,4
121826,Quartet,50,2
10646,Tomcats,18,4
12149,Frailty,96,1
304357,Woman in Gold,22,1
11184,Kinsey,38,2
766,Army of Darkness,87,1
20009,Slackers,24,3
1587,What's Eating Gilbert Grape,29,1
30973,The Visual Bible: The Gospel of John,37,1
11109,Vera Drake,42,4
9027,The Guru,52,3
63020,The Perez Family,23,5
86829,Inside Llewyn Davis,39,3
11065,O,93,1
13888,Return to the Blue Lagoon,93,1
42345,The Molly Maguires,68,2
13994,Romance & Cigarettes,42,1
1590,Copying Beethoven,86,4
62728,Brighton Rock,87,1
11917,Saw V,40,3
45138,Machine Gun McCain,85,1
80271,LOL,83,3
4657,Jindabyne,57,5
14395,Kabhi Alvida Naa Kehna,35,4
24137,An Ideal Husband,17,1
190847,The Last Days on Mars,40,5
11056,Darkness,57,1
62,2001: A Space Odyssey,63,5
601,E.T. the Extra-Terrestrial,51,4
13067,In the Land of Women,81,3
25379,The Blue Butterfly,60,2
88641,There Goes My Baby,18,5
58051,Housefull,23,5
14877,September Dawn,6,1
96399,For Greater Glory - The True Story of Cristiada,38,3
304410,The Bélier Family,11,4
489,Good Will Hunting,95,2
373314,Misconduct,54,5
214,Saw III,93,5
10890,Stripes,40,3
1588,Bring It On,40,5
316727,The Purge: Election Year,46,4
10314,She's All That,94,3
663,Saw IV,45,5
11804,White Noise,43,3
16781,Madea's Family Reunion,11,1
11873,The Color of Money,83,4
9289,The Longest Day,21,5
10414,The Mighty Ducks,60,4
1970,The Grudge,66,4
9614,Happy Gilmore,72,5
8922,Jeepers Creepers,50,5
1648,Bill & Ted's Excellent Adventure,11,5
17917,Oliver!,54,5
74534,The Best Exotic Marigold Hotel,82,5
19405,Recess: School's Out,53,3
9355,Mad Max Beyond Thunderdome,75,1
10999,Commando,43,4
321258,The Boy,68,2
44040,Devil,51,2
10426,Friday After Next,63,4
280092,Insidious: Chapter 3,81,3
13938,The Last Dragon,58,5
10163,The Lawnmower Man,74,4
12182,Nick and Norah's Infinite Playlist,52,1
1832,Dogma,89,5
9034,The Banger Sisters,48,4
15301,Twilight Zone: The Movie,100,4
10135,Road House,32,1
26352,A Low Down Dirty Shame,82,2
20616,Swimfan,38,2
9794,Employee of the Month,11,2
15037,Can't Hardly Wait,76,5
227,The Outsiders,51,3
294272,Pete's Dragon,80,2
11336,The Dead Zone,25,3
283445,Sinister 2,3,4
88036,Sparkle,64,3
10984,Valentine,37,4
22824,The Fourth Kind,21,1
9526,A Prairie Home Companion,92,4
39349,Sugar Hill,85,4
15983,Invasion U.S.A.,56,5
14544,Roll Bounce,4,3
11545,Rushmore,75,5
42684,Skyline,22,2
268238,The Second Best Exotic Marigold Hotel,14,4
8359,Kit Kittredge: An American Girl,28,5
15648,The Perfect Man,59,4
41823,Mo' Better Blues,56,3
11891,Kung Pow: Enter the Fist,39,2
9362,Tremors,38,4
9902,Wrong Turn,34,4
14729,The Long Riders,46,5
9455,The Corruptor,52,3
103731,Mud,81,3
10090,Reno 911!: Miami,51,5
164558,One Direction: This Is Us,3,5
19905,"The Goods: Live Hard, Sell Hard",56,3
17710,Hey Arnold! The Movie,17,4
75900,My Week with Marilyn,19,5
9515,The Matador,68,2
27322,Love Jones,23,2
328425,The Gift,20,5
14120,End of the Spear,89,3
10050,Get Over It,7,5
1542,Office Space,5,2
10490,Drop Dead Gorgeous,14,1
87093,Big Eyes,43,1
10029,Very Bad Things,6,2
9893,Sleepover,51,3
11507,Body Double,80,4
37931,MacGruber,67,3
3472,Dirty Pretty Things,73,2
87818,Movie 43,21,4
13160,Over Her Dead Body,51,4
88005,Seeking a Friend for the End of the World,39,1
52067,Cedar Rapids,1,3
73,American History X,23,1
134597,The Collection,19,5
24034,Teacher's Pet,97,4
14283,The Red Violin,90,2
404,The Straight Story,37,1
13201,Deuces Wild,46,1
209403,Bad Words,48,2
7942,"Run, Fatboy, Run",60,5
73247,Heartbeeps,64,5
253331,Black or White,1,4
34043,On the Line,89,1
9952,Rescue Dawn,98,5
256924,Danny Collins,13,4
82532,"Jeff, Who Lives at Home",56,3
41110,I Am Love,9,1
134371,Atlas Shrugged Part II,44,2
2088,Romeo Is Bleeding,24,1
10388,The Limey,84,5
1640,Crash,3,3
25520,The House of Mirth,27,2
27342,Malone,30,4
13689,Peaceful Warrior,7,4
67911,Bucky Larson: Born to Be a Star,31,1
24664,Bamboozled,40,5
329440,The Forest,89,2
47890,Sphinx,72,3
252512,While We're Young,74,2
55720,A Better Life,65,5
9613,Spider,87,3
29076,Gun Shy,26,1
29339,Nicholas Nickleby,17,2
68812,The Iceman,46,2
32740,Krrish,77,3
14195,Cecil B. Demented,53,5
73567,Killer Joe,75,1
41479,The Joneses,92,4
15394,Owning Mahowny,3,2
10071,The Brothers Solomon,44,1
1989,My Blueberry Nights,13,5
91076,Illuminata,66,1
12779,Swept Away,3,2
13191,"War, Inc.",83,5
11770,Shaolin Soccer,58,4
12703,The Brown Bunny,39,3
64559,The Swindle,7,1
222649,Rosewater,21,1
115872,The Chambermaid on the Titanic,91,4
101173,Coriolanus,61,2
25350,Imaginary Heroes,46,1
10034,High Heels and Low Lifes,6,1
20178,World's Greatest Dad,88,3
5072,Severance,19,3
18191,Edmond,41,2
31007,Welcome to the Rileys,49,3
11546,Police Academy: Mission to Moscow,83,1
41894,Blood Done Sign My Name,37,2
184374,Cinco de Mayo: La Batalla,82,2
268171,Elsa & Fred,42,5
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",9,5
24663,The Open Road,89,4
39037,The Good Guy,20,2
22805,Motherhood,95,4
39055,Free Style,38,5
245846,Strangerland,31,5
25186,Janky Promoters,37,4
15017,Blonde Ambition,10,2
12245,The Oxford Murders,10,5
49787,The Reef,8,1
16358,Eulogy,11,1
7006,White Noise 2: The Light,66,4
66767,Beat the World,32,3
17622,Fifty Dead Men Walking,10,1
283671,Jungle Shuffle,3,2
18516,Adam Resurrected,49,5
217708,Of Horses and Men,64,4
42057,It's a Wonderful Afterlife,19,4
17577,The Devil's Tomb,3,1
14608,Partition,23,1
34417,Good Intentions,54,4
15067,"The Good, The Bad, The Weird",100,3
78383,Nurse 3-D,61,4
43090,Gunless,33,3
16614,Adventureland,85,1
9700,The Lost City,59,1
10471,Next Friday,18,3
250066,American Heist,60,4
667,You Only Live Twice,78,5
208869,Plastic,47,3
86837,Amour,42,1
10306,Poltergeist III,65,1
106845,Re-Kill,70,1
11576,"It's a Mad, Mad, Mad, Mad World",29,1
219,Volver,37,4
11827,Heavy Metal,50,4
22820,Gentlemen Broncos,97,1
31174,Richard III,84,3
244316,Into the Grizzly Maze,31,1
37737,Kites,76,1
62215,Melancholia,59,2
66125,Red Dog,67,2
132316,Jab Tak Hai Jaan,99,5
348,Alien,89,1
30497,The Texas Chain Saw Massacre,75,4
27586,The Runaways,10,4
14811,Fiddler on the Roof,12,4
660,Thunderball,95,5
68684,Detention,96,5
40794,Loose Cannons,95,3
9400,Set It Off,90,4
16162,The Best Man,93,5
10585,Child's Play,25,3
2359,Sicko,88,4
238636,The Purge: Anarchy,7,5
10472,Down to You,59,5
11282,Harold & Kumar Go to White Castle,29,4
6521,The Contender,7,5
14181,Boiler Room,50,5
1621,Trading Places,48,1
9656,Black Christmas,74,4
16428,Breakin' All the Rules,99,4
10705,Henry V,100,1
8272,The Savages,95,4
24621,Chasing Papi,97,4
1619,The Way of the Gun,30,3
9685,Igby Goes Down,1,4
14425,PCU,21,1
14624,The Ultimate Gift,47,1
10179,The Ice Pirates,21,5
15568,Gracie,87,4
14057,Trust the Man,77,5
12621,Hamlet 2,25,5
1808,Velvet Goldmine,31,1
293670,The Wailing,78,2
67675,Glee: The Concert Movie,17,5
27329,The Legend of Suriyothai,1,5
29514,Two Evil Eyes,15,4
250349,Barbecue,16,5
12454,All or Nothing,51,3
39806,Princess Kaiulani,92,3
15699,Opal Dream,34,5
8883,Flame & Citron,33,5
17926,Undiscovered,58,1
291081,Red Riding: In the Year of Our Lord 1974,63,4
41248,The Girl on the Train,73,4
25968,Veronika Decides to Die,56,3
9671,Crocodile Dundee,13,1
52010,"Ultramarines: A Warhammer 40,000 Movie",93,3
11588,The I Inside,19,3
43418,Beneath Hill 60,33,5
71157,Polisse,31,4
13483,Awake,24,5
333355,Star Wars: Clone Wars: Volume 1,40,3
327833,Skin Trade,90,4
1547,The Lost Boys,32,4
25196,Crazy Heart,72,3
16323,The Rose,49,5
175528,Baggage Claim,53,5
8069,Barbarella,50,4
71805,Shipwrecked,67,5
9451,Election,48,4
16727,The Namesake,27,1
272693,The DUFF,82,3
10696,Glitter,100,1
150202,The Haunting in Connecticut 2: Ghosts of Georgia,96,5
19644,Silmido,54,4
29963,Bright Star,54,3
26022,My Name Is Khan,52,5
152747,All Is Lost,27,5
62676,Limbo,75,3
20360,Namastey London,55,4
1116,The Wind That Shakes the Barley,92,2
185008,Yeh Jawaani Hai Deewani,67,3
11620,Quo Vadis,75,4
14353,Repo! The Genetic Opera,82,5
11818,Valley of the Wolves: Iraq,5,4
680,Pulp Fiction,30,2
11176,The Muppet Movie,18,4
242582,Nightcrawler,64,3
11217,Club Dread,53,2
15121,The Sound of Music,17,5
2619,Splash,24,4
773,Little Miss Sunshine,3,5
235,Stand by Me,15,3
170,28 Days Later,69,2
14114,You Got Served,57,1
10734,Escape from Alcatraz,97,3
37964,Brown Sugar,85,4
28121,A Thin Line Between Love and Hate,54,5
40807,50/50,83,5
10885,Shutter,94,1
225565,That Awkward Moment,57,1
16471,Modern Problems,1,5
385736,Kicks,42,2
11971,Much Ado About Nothing,65,4
668,On Her Majesty's Secret Service,82,4
11596,New Nightmare,15,3
14429,Drive Me Crazy,78,2
13751,Akeelah and the Bee,20,3
9490,Half Baked,27,2
14536,New in Town,44,2
1359,American Psycho,23,1
9962,The Good Girl,22,4
15049,Bon Cop Bad Cop,2,4
22821,The Boondock Saints II: All Saints Day,75,4
42819,The City of Your Final Destination,28,3
209263,Enough Said,13,4
37735,Easy A,16,4
59930,The Inkwell,50,4
10873,Shadow of the Vampire,93,4
51588,Prom,62,2
23570,The Pallbearer,92,1
19489,Held Up,26,2
14629,Woman on Top,24,3
8293,Howards End,27,1
291270,Anomalisa,9,1
44009,Another Year,76,3
1958,8 Women,8,2
13154,Showdown in Little Tokyo,25,4
26618,Clay Pigeons,10,5
43923,It's Kind of a Funny Story,100,3
46138,Made in Dagenham,19,1
45791,When Did You Last See Your Father?,93,4
26306,Prefontaine,42,5
110683,The Wicked Lady,32,2
26963,The Secret of Kells,36,1
198277,Begin Again,88,3
7870,Down in the Valley,30,4
13072,Brooklyn Rules,1,5
153397,Restless,45,4
30141,The Singing Detective,65,4
17044,The Land Girls,21,4
10288,Fido,96,4
12183,The Wendell Baker Story,69,5
44147,Wild Target,3,2
12192,Pathology,18,4
36597,Wuthering Heights,70,4
13197,10th & Wolf,17,3
10913,Dear Wendy,28,4
251321,Aloft,31,1
149,Akira,87,3
10425,The Death and Life of Bobby Z,100,2
49081,The Rocket: The Legend of Rocket Richard,46,1
256687,Swelter,47,5
220488,My Lucky Star,87,2
1544,Imagine Me & You,81,5
374461,Mr. Church,61,2
302,Swimming Pool,14,1
182873,Green Street Hooligans: Underground,19,5
21512,The Blood of Heroes,28,3
389425,Code of Honor,12,4
403,Driving Miss Daisy,37,3
29461,Soul Food,62,1
33542,Rumble in the Bronx,41,1
283708,Far from Men,94,2
9388,Thank You for Smoking,84,4
1691,Hostel: Part II,30,2
24684,An Education,76,5
2610,Shopgirl,76,1
11308,The Hotel New Hampshire,75,4
11022,Narc,35,5
34341,Men with Brooms,85,5
15365,Witless Protection,75,1
36046,The Work and the Glory,69,1
12569,Extract,75,5
24356,Masked and Anonymous,52,3
55903,Betty Fisher and Other Stories,10,1
2577,Code 46,32,4
103903,Outside Bet,19,1
73873,Albert Nobbs,53,4
312113,Black November,83,1
14165,Ta Ra Rum Pum,66,1
2011,Persepolis,59,3
45650,The Hole,4,4
7735,The Wave,80,3
301365,The Neon Demon,76,4
25941,Harry Brown,65,4
29064,The Omega Code,1,2
7326,Juno,30,4
326284,Pound of Flesh,9,5
681,Diamonds Are Forever,91,4
238,The Godfather,27,3
535,Flashdance,30,4
19913,(500) Days of Summer,58,3
713,The Piano,82,1
77930,Magic Mike,41,3
10727,Darkness Falls,46,4
253,Live and Let Die,49,2
17908,My Dog Skip,88,3
8390,"Definitely, Maybe",55,4
57119,Jumping the Broom,74,4
3291,"Good Night, and Good Luck.",29,4
398,Capote,17,2
8068,Desperado,84,3
10803,Logan's Run,34,1
682,The Man with the Golden Gun,30,3
10117,Action Jackson,71,2
9392,The Descent,92,4
24977,Michael Jordan to the Max,56,2
79316,Devil's Due,95,3
2074,Flirting with Disaster,33,5
1696,The Devil's Rejects,13,1
308639,Dope,19,2
22314,In Too Deep,50,1
2662,House of 1000 Corpses,84,5
77156,Alien Zone,10,3
12573,A Serious Man,12,4
44718,Get Low,63,2
11342,Warlock,22,4
241771,Beyond the Lights,51,5
34653,A Single Man,33,2
11051,The Last Temptation of Christ,70,1
14578,Outside Providence,57,2
57825,Bride & Prejudice,9,5
9555,Rabbit-Proof Fence,67,5
15581,Who's Your Caddy?,33,4
13006,Split Second,51,4
16651,The Other Side of Heaven,61,3
4251,Veer-Zaara,22,2
12400,Redbelt,75,2
39053,Cyrus,62,4
104896,A Dog Of Flanders,52,1
14112,Auto Focus,9,4
12271,Factory Girl,13,1
71859,We Need to Talk About Kevin,48,2
226354,The Christmas Candle,80,3
48620,The Mighty Macs,74,3
33676,Losin' It,62,4
37080,Mother and Child,1,5
25388,March or Die,20,3
11687,The Visitors,23,3
39210,Somewhere,13,4
30128,I Hope They Serve Beer in Hell,91,3
31535,Chairman of the Board,96,1
44835,Hesher,42,2
192134,Dom Hemingway,96,2
1956,Gerry,91,1
24985,The Heart of Me,18,1
306745,Freeheld,54,2
47088,The Extra Man,51,3
110402,Hard to Be a God,85,4
27004,Ca$h,86,5
15013,Wah-Wah,85,4
8374,The Boondock Saints,60,5
277519,Z Storm,90,4
78381,Twixt,77,1
164372,The Snow Queen,74,1
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,70,4
8879,Pale Rider,88,1
13001,Stargate: The Ark of Truth,14,3
9571,Dazed and Confused,14,4
13649,High School Musical 2,62,1
325373,Two Lovers and a Bear,89,2
334527,Criminal Activities,1,4
2211,Aimee & Jaguar,30,1
13919,The Chumscrubber,59,5
14576,Shade,69,4
82505,House at the End of the Street,47,2
46738,Incendies,57,2
38970,"Remember Me, My Love",96,2
41009,Perrier’s Bounty,38,1
7347,Elite Squad,44,4
250546,Annabelle,31,3
38415,Bran Nue Dae,88,1
650,Boyz n the Hood,5,1
16620,La Bamba,97,4
25113,The Four Seasons,84,3
11033,Dressed to Kill,21,5
34723,The Adventures of Huck Finn,12,4
9430,Go,17,5
8998,Friends with Money,39,3
10514,The Andromeda Strain,27,4
10496,Bats,4,4
1591,Nowhere in Africa,81,1
76025,Shame,40,2
4836,Layer Cake,25,1
14631,The Work and the Glory II: American Zion,67,4
87499,The East,82,2
18923,A Home at the End of the World,46,4
26665,Aberdeen,89,5
28089,The Messenger,56,4
62255,Tracker,72,4
5708,Control,28,1
218,The Terminator,67,5
338,"Good bye, Lenin!",13,2
21641,The Damned United,4,3
10925,The Return of the Living Dead,92,2
2293,Mallrats,66,1
621,Grease,83,2
792,Platoon,84,3
1777,Fahrenheit 9/11,58,5
642,Butch Cassidy and the Sundance Kid,19,1
433,Mary Poppins,65,4
16619,Ordinary People,69,1
1725,West Side Story,38,1
11977,Caddyshack,52,1
20322,The Brothers,33,4
16158,The Wood,85,1
629,The Usual Suspects,69,5
10160,A Nightmare on Elm Street 5: The Dream Child,62,5
11452,National Lampoon’s Van Wilder,44,3
12163,The Wrestler,30,4
32275,Duel in the Sun,23,3
13785,Best in Show,5,2
1103,Escape from New York,77,5
36739,School Daze,22,3
14144,Daddy Day Camp,63,1
10622,Mr. Nice Guy,63,4
13370,A Mighty Wind,46,5
11191,Mystic Pizza,63,1
10215,Sliding Doors,100,5
25066,Tales from the Hood,12,5
1523,The Last King of Scotland,47,3
11361,Halloween 5: The Revenge of Michael Myers,35,1
92591,Bernie,5,1
57612,Dolphins and Whales: Tribes of the Ocean,85,2
12509,Pollock,9,5
15256,200 Cigarettes,63,2
83686,The Words,51,2
80304,Casa De Mi Padre,13,4
28053,City Island,27,4
67913,The Guard,90,5
13991,College,89,5
1443,The Virgin Suicides,50,2
8545,Little Voice,19,3
19556,Miss March,54,3
231576,Wish I Was Here,33,2
16172,Simply Irresistible,47,4
13403,Hedwig and the Angry Inch,70,2
15797,Only the Strong,64,3
347764,Goddess of Love,13,2
13537,Shattered Glass,99,4
20794,Novocaine,35,4
31064,The Business of Strangers,71,4
576,The Wild Bunch,77,3
13990,The Wackness,67,5
11583,The First Great Train Robbery,46,5
18602,Morvern Callar,78,5
27549,Beastmaster 2: Through the Portal of Time,77,3
59728,The 5th Quarter,12,4
10930,The Flower of Evil,17,1
32395,The Greatest,65,4
58882,Snow Flower and the Secret Fan,99,3
7547,Come Early Morning,33,4
35944,Lucky Break,42,4
42222,Julia,44,4
13827,"Surfer, Dude",95,4
44260,Lake of Fire,55,2
9282,11:14,43,2
38940,Men of War,93,4
35689,Don McKay,49,1
97614,Deadfall,22,2
37206,A Shine of Rainbows,85,5
58626,The Hit List,55,1
183894,Emma,36,3
837,Videodrome,35,5
1555,The Spanish Apartment,88,3
244783,Song One,22,5
16564,Winter in Wartime,13,3
168027,Freaky Deaky,66,1
3482,The Train,34,5
135595,Trade Of Innocents,69,2
8982,The Protector,22,5
89861,Stiff Upper Lips,17,5
455,Bend It Like Beckham,51,5
57022,Sunshine State,45,2
14351,Crossover,55,2
147767,Khiladi 786,70,2
10664,[REC]²,43,1
55567,Standing Ovation,72,4
9277,The Sting,3,1
9443,Chariots of Fire,46,2
16186,Diary of a Mad Black Woman,91,5
7863,Shine,56,4
138697,Don Jon,61,1
11901,High Plains Drifter,25,1
1548,Ghost World,83,1
11889,Iris,87,4
33155,Galaxina,47,1
5528,The Chorus,43,5
321,Mambo Italiano,56,3
4997,Wonderland,56,4
925,Do the Right Thing,69,5
27451,Harvard Man,94,5
73532,Le Havre,26,2
979,Irreversible,99,2
193722,R100,10,2
7913,Rang De Basanti,59,3
253253,Animals,91,5
51995,Salvation Boulevard,67,3
13173,The Ten,61,5
22908,A Room for Romeo Brass,43,2
70670,Headhunters,50,1
84204,Grabbers,90,1
25248,Saint Ralph,85,2
230266,Miss Julie,74,5
16633,Somewhere in Time,13,3
63006,Dum Maaro Dum,68,3
91586,Insidious: Chapter 2,39,1
215,Saw II,40,1
333371,10 Cloverfield Lane,97,3
9012,Jackass: The Movie,1,4
345911,Lights Out,48,4
72571,Paranormal Activity 3,20,5
242512,Ouija,32,1
10072,A Nightmare on Elm Street 3: Dream Warriors,82,3
211954,Instructions Not Included,99,5
82990,Paranormal Activity 4,57,4
29912,The Robe,29,1
11843,The Return of the Pink Panther,97,2
11284,Freddy's Dead: The Final Nightmare,53,5
504,Monster,39,4
173,"20,000 Leagues Under the Sea",2,3
227348,Paranormal Activity: The Marked Ones,39,2
1955,The Elephant Man,76,5
152532,Dallas Buyers Club,12,4
243940,The Lazarus Effect,82,2
77,Memento,34,5
157547,Oculus,79,1
2295,Clerks II,64,1
71,Billy Elliot,2,4
147773,The Way Way Back,29,2
16096,House Party 2,71,5
24266,The Man from Snowy River,51,3
16508,Doug's 1st Movie,92,2
2895,The Apostle,65,3
15660,Mommie Dearest,84,3
59968,Our Idiot Brother,56,4
323677,Race,17,1
19848,The Players Club,35,2
256274,"As Above, So Below",80,2
235271,Addicted,21,5
45153,Eve's Bayou,66,2
284293,Still Alice,54,4
24973,The Egyptian,73,5
21610,Nighthawks,47,3
10283,Friday the 13th Part VIII: Jason Takes Manhattan,18,3
8346,My Big Fat Greek Wedding,48,5
122081,Spring Breakers,66,1
10987,Halloween: The Curse of Michael Myers,95,2
1391,Y Tu Mamá También,87,3
747,Shaun of the Dead,55,5
14745,The Haunting of Molly Hartley,46,1
26748,Lone Star,26,1
11357,Halloween 4: The Return of Michael Myers,5,1
24913,April Fool's Day,57,4
13776,Diner,68,5
14854,Lone Wolf McQuade,80,2
50357,Apollo 18,77,3
13090,Sunshine Cleaning,16,1
192141,No Escape,8,2
16441,The Beastmaster,33,2
29996,Solomon and Sheba,33,5
351819,Fifty Shades of Black,36,4
14834,Not Easily Broken,29,4
22649,A Farewell to Arms,81,4
378200,The Perfect Match,14,4
20455,Digimon: The Movie,81,4
13193,Saved!,60,2
11042,The Barbarian Invasions,41,5
10786,Robin and Marian,30,1
12484,The Forsaken,91,2
17339,Force 10 from Navarone,62,5
11959,UHF,29,5
9900,Grandma's Boy,36,4
14662,Slums of Beverly Hills,17,5
335,Once Upon a Time in the West,1,4
15745,Made,80,5
17431,Moon,34,4
21014,Keeping Up with the Steins,56,5
78394,Sea Rex 3D: Journey to a Prehistoric World,26,4
10217,The Sweet Hereafter,79,4
